TOWNSHIP_RANGE,YEAR,GSE_GWE
T19S R23E,2018,140.30916666666667
T19S R23E,2019,137.20285714285714
T19S R23E,2020,133.28923076923076
T19S R23E,2021,146.19666666666666
T19S R24E,2014,145.24941176470588
T19S R24E,2015,153.13125
T19S R24E,2016,157.74529411764706
T19S R24E,2017,156.450625
T19S R24E,2018,156.9946153846154
T19S R24E,2019,141.26823529411763
T19S R24E,2020,155.9
T19S R24E,2021,171.3
T19S R25E,2014,117.18333333333334
T19S R25E,2015,129.54285714285714
T19S R25E,2016,136.6153846153846
T19S R25E,2017,132.44615384615383
T19S R25E,2018,126.73
T19S R25E,2019,110.830625
T19S R25E,2020,112.45454545454545
T19S R25E,2021,124.16363636363636
T19S R26E,2014,100.80909090909091
T19S R26E,2015,106.125
T19S R26E,2016,126.6846153846154
T19S R26E,2017,103.0
T19S R26E,2018,85.92857142857143
T19S R26E,2019,113.44375
T19S R26E,2020,100.80833333333334
T19S R26E,2021,112.3153846153846
T19S R27E,2014,75.41538461538461
T19S R27E,2015,71.41666666666667
T19S R27E,2016,101.7375
T19S R27E,2017,83.13333333333334
T19S R27E,2018,73.76
T19S R27E,2019,83.8
T19S R27E,2020,76.11666666666666
T19S R27E,2021,86.46666666666665
T20S R14E,2014,399.0
T20S R14E,2015,412.1333333333334
T20S R14E,2016,408.8333333333333
T20S R14E,2017,414.5
T20S R14E,2018,407.90000000000003
T20S R14E,2019,678.75
T20S R14E,2020,413.5
T20S R14E,2021,387.21000000000004
T20S R15E,2014,399.0
T20S R15E,2015,376.625
T20S R15E,2016,378.6875
T20S R15E,2017,390.21999999999997
T20S R15E,2018,368.8722222222222
T20S R15E,2019,446.259
T20S R15E,2020,426.1064
T20S R15E,2021,387.21000000000004
T20S R16E,2014,300.0
T20S R16E,2015,360.12692307692305
T20S R16E,2016,402.6470588235294
T20S R16E,2017,418.2952380952381
T20S R16E,2018,349.69928571428574
T20S R16E,2019,372.55333333333334
T20S R16E,2020,373.796125
T20S R16E,2021,397.34360000000004
T20S R17E,2014,336.5
T20S R17E,2015,397.9047619047619
T20S R17E,2016,423.3225806451613
T20S R17E,2017,419.8128571428571
T20S R17E,2018,327.21117647058827
T20S R17E,2019,367.27777777777777
T20S R17E,2020,337.875
T20S R17E,2021,403.27299999999997
T20S R18E,2014,358.8488888888889
T20S R18E,2015,370.3333333333333
T20S R18E,2016,447.2173913043478
T20S R18E,2017,307.15555555555557
T20S R18E,2018,289.6190625
T20S R18E,2019,294.85555555555555
T20S R18E,2020,198.8857142857143
T20S R18E,2021,391.82399999999996
T20S R19E,2014,277.5340425531915
T20S R19E,2015,292.14665
T20S R19E,2016,315.5376
T20S R19E,2017,294.27777777777777
T20S R19E,2018,264.35999999999996
T20S R19E,2019,255.59307692307692
T20S R19E,2020,213.40416666666667
T20S R19E,2021,239.54454545454544
T20S R20E,2014,253.61582352941176
T20S R20E,2015,269.2869
T20S R20E,2016,243.11999999999998
T20S R20E,2017,290.3
T20S R20E,2018,218.15333333333334
T20S R20E,2019,210.92111111111112
T20S R20E,2020,194.99818181818182
T20S R20E,2021,221.43800000000002
T20S R21E,2014,268.71236363636365
T20S R21E,2015,248.70257142857142
T20S R21E,2016,216.43764705882353
T20S R21E,2017,208.8181818181818
T20S R21E,2018,218.18666666666664
T20S R21E,2019,187.73666666666668
T20S R21E,2020,192.32222222222222
T20S R21E,2021,215.71142857142857
T20S R22E,2014,253.48533333333333
T20S R22E,2015,243.5764705882353
T20S R22E,2016,213.85333333333335
T20S R22E,2017,194.08333333333334
T20S R22E,2018,201.72923076923078
T20S R22E,2019,163.56125
T20S R22E,2020,182.86153846153846
T20S R22E,2021,207.53454545454545
T20S R23E,2014,156.186
T20S R23E,2015,144.34625
T20S R23E,2016,171.07666666666668
T20S R23E,2017,166.22923076923078
T20S R23E,2018,159.7809090909091
T20S R23E,2019,159.0725
T20S R23E,2020,156.48399999999998
T20S R23E,2021,173.33285714285714
T20S R24E,2014,149.493125
T20S R24E,2015,150.576875
T20S R24E,2016,154.47400000000002
T20S R24E,2017,155.01666666666668
T20S R24E,2018,151.32384615384615
T20S R24E,2019,136.21166666666667
T20S R24E,2020,160.52285714285716
T20S R24E,2021,177.57
T20S R25E,2014,126.77142857142857
T20S R25E,2015,154.73333333333332
T20S R25E,2016,165.27777777777777
T20S R25E,2017,147.776
T20S R25E,2018,138.92
T20S R25E,2019,125.53333333333335
T20S R25E,2020,155.2531111111111
T20S R25E,2021,156.095
T20S R26E,2014,117.07045454545455
T20S R26E,2015,143.23846153846154
T20S R26E,2016,143.29444444444445
T20S R26E,2017,130.53333333333333
T20S R26E,2018,106.08333333333333
T20S R26E,2019,136.5
T20S R26E,2020,136.07316666666665
T20S R26E,2021,141.9090909090909
T20S R27E,2014,79.9625
T20S R27E,2015,95.5
T20S R27E,2016,100.19090909090909
T20S R27E,2017,83.0
T20S R27E,2018,103.6
T20S R27E,2019,74.42222222222222
T20S R27E,2020,76.21428571428571
T20S R27E,2021,81.3125
T20S R28E,2014,24.5
T20S R28E,2015,31.5
T20S R28E,2016,39.833333333333336
T20S R28E,2017,63.666666666666664
T20S R28E,2018,54.0
T20S R28E,2019,19.0
T20S R28E,2020,32.0
T20S R28E,2021,33.0
T21S R15E,2014,300.0
T21S R15E,2015,367.0777777777778
T21S R15E,2016,366.3333333333333
T21S R15E,2017,368.625
T21S R15E,2018,330.92600000000004
T21S R15E,2019,403.355
T21S R15E,2020,410.82785714285717
T21S R15E,2021,372.8645
T21S R16E,2014,332.09999999999997
T21S R16E,2015,353.96
T21S R16E,2016,354.564
T21S R16E,2017,388.18148148148146
T21S R16E,2018,351.9222222222222
T21S R16E,2019,369.85285714285715
T21S R16E,2020,355.770375
T21S R16E,2021,397.34360000000004
T21S R17E,2014,353.07142857142856
T21S R17E,2015,406.7526315789474
T21S R17E,2016,459.2448275862069
T21S R17E,2017,407.31384615384616
T21S R17E,2018,323.05375000000004
T21S R17E,2019,346.5
T21S R17E,2020,318.09999999999997
T21S R17E,2021,437.7484285714286
T21S R18E,2014,341.03333333333336
T21S R18E,2015,359.51428571428573
T21S R18E,2016,441.05
T21S R18E,2017,377.46999999999997
T21S R18E,2018,311.2528571428571
T21S R18E,2019,316.6769230769231
T21S R18E,2020,306.12
T21S R18E,2021,416.22900000000004
T21S R19E,2014,327.55555555555554
T21S R19E,2015,328.23636363636365
T21S R19E,2016,410.7166666666667
T21S R19E,2017,333.18
T21S R19E,2018,259.56
T21S R19E,2019,263.39000000000004
T21S R19E,2020,204.58333333333334
T21S R19E,2021,231.285
T21S R20E,2014,283.4393333333333
T21S R20E,2015,299.9893333333333
T21S R20E,2016,302.5628571428571
T21S R20E,2017,321.2
T21S R20E,2018,208.808
T21S R20E,2019,234.35
T21S R20E,2020,199.26999999999998
T21S R20E,2021,234.72
T21S R21E,2014,293.4545
T21S R21E,2015,308.453
T21S R21E,2016,298.255
T21S R21E,2017,277.8285714285714
T21S R21E,2018,250.5425
T21S R21E,2019,218.63
T21S R21E,2020,221.525
T21S R21E,2021,249.82714285714286
T21S R22E,2014,269.6
T21S R22E,2015,276.39166666666665
T21S R22E,2016,245.1125
T21S R22E,2017,228.52857142857144
T21S R22E,2018,204.3857142857143
T21S R22E,2019,189.96666666666667
T21S R22E,2020,240.21428571428572
T21S R22E,2021,300.1333333333333
T21S R23E,2014,174.78769230769228
T21S R23E,2015,191.70363636363635
T21S R23E,2016,147.1225
T21S R23E,2017,141.70636363636365
T21S R23E,2018,157.96375
T21S R23E,2019,145.66727272727272
T21S R23E,2020,177.5
T21S R23E,2021,184.9375
T21S R24E,2014,144.97857142857143
T21S R24E,2015,144.3
T21S R24E,2016,152.42363636363638
T21S R24E,2017,157.32999999999998
T21S R24E,2018,142.39600000000002
T21S R24E,2019,143.60625
T21S R24E,2020,170.625
T21S R24E,2021,169.425
T21S R25E,2014,132.2
T21S R25E,2015,144.63
T21S R25E,2016,156.69
T21S R25E,2017,147.72857142857143
T21S R25E,2018,126.01428571428572
T21S R25E,2019,132.35
T21S R25E,2020,191.6178
T21S R25E,2021,183.59
T21S R26E,2014,116.04
T21S R26E,2015,138.29999999999998
T21S R26E,2016,156.5818181818182
T21S R26E,2017,157.36666666666667
T21S R26E,2018,134.4
T21S R26E,2019,141.78181818181818
T21S R26E,2020,125.90199999999999
T21S R26E,2021,141.45
T21S R27E,2014,78.432
T21S R27E,2015,86.06666666666666
T21S R27E,2016,101.56666666666666
T21S R27E,2017,67.425
T21S R27E,2018,50.825
T21S R27E,2019,75.12222222222222
T21S R27E,2020,97.27536363636364
T21S R27E,2021,92.16666666666667
T21S R28E,2014,73.33333333333333
T21S R28E,2015,64.33333333333333
T21S R28E,2016,69.57857142857144
T21S R28E,2017,62.0
T21S R28E,2018,54.0
T21S R28E,2019,52.833333333333336
T21S R28E,2020,107.21028571428572
T21S R28E,2021,80.0
T22S R16E,2014,348.15
T22S R16E,2015,306.825
T22S R16E,2016,320.76666666666665
T22S R16E,2017,329.3333333333333
T22S R16E,2018,342.5
T22S R16E,2019,327.6333333333333
T22S R16E,2020,329.5
T22S R16E,2021,483.03274999999996
T22S R17E,2014,351.72222222222223
T22S R17E,2015,370.68888888888887
T22S R17E,2016,378.6636363636364
T22S R17E,2017,342.57142857142856
T22S R17E,2018,270.62857142857143
T22S R17E,2019,373.04285714285714
T22S R17E,2020,311.2714285714286
T22S R17E,2021,473.4362
T22S R18E,2014,317.99285714285713
T22S R18E,2015,311.40769230769234
T22S R18E,2016,403.2307692307692
T22S R18E,2017,329.67777777777775
T22S R18E,2018,269.09999999999997
T22S R18E,2019,383.25714285714287
T22S R18E,2020,274.4
T22S R18E,2021,406.3822
T22S R19E,2014,299.95
T22S R19E,2015,296.26666666666665
T22S R19E,2016,426.55
T22S R19E,2017,268.775
T22S R19E,2018,262.06
T22S R19E,2019,311.35
T22S R19E,2020,279.775
T22S R19E,2021,266.12
T22S R20E,2014,337.8
T22S R20E,2015,295.8666666666667
T22S R20E,2016,347.3
T22S R20E,2017,263.55
T22S R20E,2018,264.5
T22S R20E,2019,311.35
T22S R20E,2020,245.23333333333332
T22S R20E,2021,262.3233333333333
T22S R21E,2014,356.2
T22S R21E,2015,349.5125
T22S R21E,2016,358.075
T22S R21E,2017,289.56666666666666
T22S R21E,2018,253.86666666666667
T22S R21E,2019,296.90000000000003
T22S R21E,2020,285.8
T22S R21E,2021,230.23333333333335
T22S R22E,2014,197.26
T22S R22E,2015,243.7428571428571
T22S R22E,2016,241.45
T22S R22E,2017,152.29999999999998
T22S R22E,2018,170.29999999999998
T22S R22E,2019,187.84
T22S R22E,2020,267.93333333333334
T22S R22E,2021,301.175
T22S R23E,2014,141.91111111111113
T22S R23E,2015,138.075
T22S R23E,2016,150.7125
T22S R23E,2017,146.77777777777777
T22S R23E,2018,154.82857142857142
T22S R23E,2019,150.93333333333334
T22S R23E,2020,247.4
T22S R23E,2021,196.75799999999998
T22S R24E,2014,183.66363636363636
T22S R24E,2015,180.29999999999998
T22S R24E,2016,176.4090909090909
T22S R24E,2017,172.71818181818182
T22S R24E,2018,178.275
T22S R24E,2019,166.99166666666667
T22S R24E,2020,183.2167142857143
T22S R24E,2021,188.9475
T22S R25E,2014,190.25
T22S R25E,2015,177.72857142857143
T22S R25E,2016,200.22222222222223
T22S R25E,2017,208.4875
T22S R25E,2018,201.3875
T22S R25E,2019,180.875
T22S R25E,2020,212.00425
T22S R25E,2021,202.56125
T22S R26E,2014,186.3375
T22S R26E,2015,188.17142857142858
T22S R26E,2016,211.55
T22S R26E,2017,211.47777777777776
T22S R26E,2018,212.375
T22S R26E,2019,188.6125
T22S R26E,2020,213.8525
T22S R26E,2021,175.875
T22S R27E,2014,106.91250000000001
T22S R27E,2015,115.22857142857143
T22S R27E,2016,149.94615384615383
T22S R27E,2017,108.38333333333333
T22S R27E,2018,96.81666666666666
T22S R27E,2019,99.89999999999999
T22S R27E,2020,170.81707692307694
T22S R27E,2021,211.38000000000002
T22S R28E,2014,63.4
T22S R28E,2015,52.4
T22S R28E,2016,83.375
T22S R28E,2017,77.9
T22S R28E,2018,71.9
T22S R28E,2019,86.65
T22S R28E,2020,114.70216666666666
T22S R28E,2021,269.7
T22S R29E,2014,73.6
T22S R29E,2015,64.1
T22S R29E,2016,48.4
T22S R29E,2017,130.8
T22S R29E,2018,119.8
T22S R29E,2019,150.8
T22S R29E,2020,90.741
T22S R29E,2021,98.0
T23S R17E,2014,254.93333333333334
T23S R17E,2015,246.1414285714286
T23S R17E,2016,256.73333333333335
T23S R17E,2017,248.0
T23S R17E,2018,234.3166666666667
T23S R17E,2019,324.3
T23S R17E,2020,255.9125
T23S R17E,2021,369.40349999999995
T23S R18E,2014,221.625
T23S R18E,2015,197.76666666666665
T23S R18E,2016,210.07142857142858
T23S R18E,2017,219.13000000000002
T23S R18E,2018,189.08
T23S R18E,2019,233.01999999999998
T23S R18E,2020,229.1
T23S R18E,2021,210.308
T23S R19E,2014,197.575
T23S R19E,2015,132.03333333333333
T23S R19E,2016,328.8
T23S R19E,2017,149.9
T23S R19E,2018,169.025
T23S R19E,2019,168.83333333333334
T23S R19E,2020,202.62
T23S R19E,2021,116.56333333333333
T23S R20E,2014,204.83333333333334
T23S R20E,2015,234.95999999999998
T23S R20E,2016,222.43333333333337
T23S R20E,2017,204.0
T23S R20E,2018,217.26666666666665
T23S R20E,2019,208.34
T23S R20E,2020,229.3
T23S R20E,2021,204.2475
T23S R21E,2014,266.36
T23S R21E,2015,292.3
T23S R21E,2016,276.66
T23S R21E,2017,253.0
T23S R21E,2018,239.28000000000003
T23S R21E,2019,270.7
T23S R21E,2020,271.575
T23S R21E,2021,247.26333333333332
T23S R22E,2014,239.85999999999999
T23S R22E,2015,262.55
T23S R22E,2016,231.91666666666666
T23S R22E,2017,213.53333333333333
T23S R22E,2018,235.51999999999998
T23S R22E,2019,246.54000000000002
T23S R22E,2020,278.5
T23S R22E,2021,278.39833333333337
T23S R23E,2014,224.9
T23S R23E,2015,224.22727272727272
T23S R23E,2016,205.84166666666667
T23S R23E,2017,198.73125
T23S R23E,2018,158.45000000000002
T23S R23E,2019,184.25333333333336
T23S R23E,2020,231.5111111111111
T23S R23E,2021,247.75111111111113
T23S R24E,2014,158.92
T23S R24E,2015,166.8230769230769
T23S R24E,2016,152.43333333333334
T23S R24E,2017,151.0076923076923
T23S R24E,2018,199.12307692307692
T23S R24E,2019,112.51666666666667
T23S R24E,2020,196.45800000000003
T23S R24E,2021,162.50833333333333
T23S R25E,2014,173.55
T23S R25E,2015,169.75454545454545
T23S R25E,2016,182.21666666666667
T23S R25E,2017,206.58333333333334
T23S R25E,2018,228.225
T23S R25E,2019,161.55
T23S R25E,2020,209.8248
T23S R25E,2021,204.81599999999997
T23S R26E,2014,283.31666666666666
T23S R26E,2015,291.5052631578948
T23S R26E,2016,288.55263157894734
T23S R26E,2017,279.60555555555555
T23S R26E,2018,303.95714285714286
T23S R26E,2019,292.53809523809525
T23S R26E,2020,286.5229166666667
T23S R26E,2021,323.19166666666666
T23S R27E,2014,307.40999999999997
T23S R27E,2015,288.43333333333334
T23S R27E,2016,321.13
T23S R27E,2017,346.5785714285715
T23S R27E,2018,309.07
T23S R27E,2019,312.54
T23S R27E,2020,274.2225
T23S R27E,2021,386.48333333333335
T23S R28E,2014,222.86666666666667
T23S R28E,2015,120.2
T23S R28E,2016,296.9
T23S R28E,2017,394.5375
T23S R28E,2018,410.4125
T23S R28E,2019,410.7375
T23S R28E,2020,352.083
T23S R28E,2021,407.9125
T24S R17E,2014,181.0
T24S R17E,2015,154.89666666666668
T24S R17E,2016,156.14999999999998
T24S R17E,2017,159.33333333333334
T24S R17E,2018,163.83333333333334
T24S R17E,2019,180.33333333333334
T24S R17E,2020,184.0
T24S R17E,2021,168.53333333333333
T24S R18E,2014,130.76
T24S R18E,2015,129.36315789473684
T24S R18E,2016,124.4125
T24S R18E,2017,131.0125
T24S R18E,2018,133.23076923076923
T24S R18E,2019,111.47
T24S R18E,2020,146.80714285714288
T24S R18E,2021,144.72
T24S R19E,2014,93.375
T24S R19E,2015,93.94444444444444
T24S R19E,2016,98.5
T24S R19E,2017,92.58888888888889
T24S R19E,2018,84.325
T24S R19E,2019,94.54285714285713
T24S R19E,2020,92.52222222222223
T24S R19E,2021,95.85555555555555
T24S R20E,2014,123.60000000000001
T24S R20E,2015,131.79999999999998
T24S R20E,2016,160.0
T24S R20E,2017,130.46666666666667
T24S R20E,2018,217.26666666666665
T24S R20E,2019,210.53333333333333
T24S R20E,2020,139.23333333333332
T24S R20E,2021,141.33333333333334
T24S R21E,2014,201.35
T24S R21E,2015,210.25
T24S R21E,2016,216.35
T24S R21E,2017,215.5
T24S R21E,2018,298.0
T24S R21E,2019,236.0
T24S R21E,2020,213.7
T24S R21E,2021,243.6
T24S R22E,2014,155.82
T24S R22E,2015,175.35999999999999
T24S R22E,2016,215.325
T24S R22E,2017,210.5
T24S R22E,2018,174.9333333333333
T24S R22E,2019,250.6
T24S R22E,2020,275.425
T24S R22E,2021,262.795
T24S R23E,2014,165.8
T24S R23E,2015,238.34
T24S R23E,2016,215.0
T24S R23E,2017,208.54000000000002
T24S R23E,2018,214.83333333333334
T24S R23E,2019,237.6
T24S R23E,2020,261.73999999999995
T24S R23E,2021,252.725
T24S R24E,2014,162.95555555555555
T24S R24E,2015,198.6125
T24S R24E,2016,170.7
T24S R24E,2017,162.39999999999998
T24S R24E,2018,283.53333333333336
T24S R24E,2019,169.6727272727273
T24S R24E,2020,244.43433333333334
T24S R24E,2021,206.40625
T24S R25E,2014,144.28571428571428
T24S R25E,2015,144.03333333333333
T24S R25E,2016,155.60909090909092
T24S R25E,2017,210.19000000000003
T24S R25E,2018,234.87272727272727
T24S R25E,2019,174.46142857142857
T24S R25E,2020,213.35788888888888
T24S R25E,2021,202.41
T24S R26E,2014,295.83214285714286
T24S R26E,2015,295.2375
T24S R26E,2016,305.28888888888883
T24S R26E,2017,290.8266666666667
T24S R26E,2018,304.9225
T24S R26E,2019,297.18634146341464
T24S R26E,2020,302.59812
T24S R26E,2021,332.26
T24S R27E,2014,425.8003846153846
T24S R27E,2015,444.0236363636364
T24S R27E,2016,449.1794117647059
T24S R27E,2017,427.9903333333333
T24S R27E,2018,428.1635416666666
T24S R27E,2019,420.18977272727267
T24S R27E,2020,431.54710204081636
T24S R27E,2021,449.84
T24S R28E,2014,362.62
T24S R28E,2015,379.76666666666665
T24S R28E,2016,521.1666666666666
T24S R28E,2017,477.35
T24S R28E,2018,543.425
T24S R28E,2019,531.425
T24S R28E,2020,422.07475
T24S R28E,2021,546.125
T25S R17E,2014,123.4
T25S R17E,2015,169.86333333333334
T25S R17E,2016,121.65
T25S R17E,2017,151.66666666666666
T25S R17E,2018,118.03333333333335
T25S R17E,2019,58.0
T25S R17E,2020,134.33333333333334
T25S R17E,2021,130.16333333333333
T25S R18E,2014,103.62727272727274
T25S R18E,2015,114.69000000000001
T25S R18E,2016,107.8
T25S R18E,2017,110.14000000000001
T25S R18E,2018,132.70999999999998
T25S R18E,2019,82.25714285714285
T25S R18E,2020,128.3181818181818
T25S R18E,2021,141.4575
T25S R19E,2014,80.31666666666666
T25S R19E,2015,83.82857142857144
T25S R19E,2016,87.975
T25S R19E,2017,83.55
T25S R19E,2018,86.55
T25S R19E,2019,89.10000000000001
T25S R19E,2020,82.55
T25S R19E,2021,122.72857142857143
T25S R20E,2014,101.38
T25S R20E,2015,107.84
T25S R20E,2016,116.2
T25S R20E,2017,106.96
T25S R20E,2018,117.92
T25S R20E,2019,107.73333333333333
T25S R20E,2020,110.12
T25S R20E,2021,144.0
T25S R21E,2014,189.0
T25S R21E,2015,196.7
T25S R21E,2016,202.1
T25S R21E,2017,204.5
T25S R21E,2018,205.95000000000002
T25S R21E,2019,198.79999999999998
T25S R21E,2020,213.7
T25S R21E,2021,218.0
T25S R22E,2014,228.4333333333333
T25S R22E,2015,232.39749999999998
T25S R22E,2016,253.38400000000001
T25S R22E,2017,207.9
T25S R22E,2018,253.58571428571426
T25S R22E,2019,278.2
T25S R22E,2020,273.53636363636366
T25S R22E,2021,299.49875
T25S R23E,2014,237.27142857142857
T25S R23E,2015,302.0475
T25S R23E,2016,270.83142857142855
T25S R23E,2017,286.475
T25S R23E,2018,265.7
T25S R23E,2019,298.3625
T25S R23E,2020,284.78181818181815
T25S R23E,2021,323.48285714285714
T25S R24E,2014,256.75
T25S R24E,2015,279.957
T25S R24E,2016,246.52625
T25S R24E,2017,285.1272727272727
T25S R24E,2018,296.3375
T25S R24E,2019,285.63
T25S R24E,2020,279.63
T25S R24E,2021,300.9857142857143
T25S R25E,2014,248.58
T25S R25E,2015,259.1536363636364
T25S R25E,2016,241.56
T25S R25E,2017,264.56
T25S R25E,2018,274.3625
T25S R25E,2019,238.13538461538462
T25S R25E,2020,255.88083333333336
T25S R25E,2021,272.3977777777778
T25S R26E,2014,326.30625
T25S R26E,2015,343.65333333333336
T25S R26E,2016,344.46
T25S R26E,2017,326.6121739130435
T25S R26E,2018,314.8695652173913
T25S R26E,2019,297.2134482758621
T25S R26E,2020,319.76866666666666
T25S R26E,2021,347.0392307692308
T25S R27E,2014,503.3448148148148
T25S R27E,2015,547.5173333333333
T25S R27E,2016,528.6394736842105
T25S R27E,2017,511.15021276595746
T25S R27E,2018,524.875
T25S R27E,2019,511.2048888888889
T25S R27E,2020,538.9768421052631
T25S R27E,2021,558.5547368421053
T25S R28E,2014,615.1666666666666
T25S R28E,2015,610.9333333333334
T25S R28E,2016,591.4
T25S R28E,2017,601.5
T25S R28E,2018,651.655
T25S R28E,2019,646.4833333333333
T25S R28E,2020,641.9499999999999
T25S R28E,2021,625.5500000000001
T26S R17E,2014,123.4
T26S R17E,2015,169.86333333333334
T26S R17E,2016,121.65
T26S R17E,2017,151.66666666666666
T26S R17E,2018,118.03333333333335
T26S R17E,2019,58.0
T26S R17E,2020,134.33333333333334
T26S R17E,2021,130.16333333333333
T26S R18E,2014,82.6
T26S R18E,2015,111.36666666666667
T26S R18E,2016,79.9
T26S R18E,2017,92.06666666666666
T26S R18E,2018,70.15
T26S R18E,2019,85.5
T26S R18E,2020,57.35
T26S R18E,2021,128.495
T26S R19E,2014,56.3
T26S R19E,2015,59.9
T26S R19E,2016,57.6
T26S R19E,2017,58.4
T26S R19E,2018,94.7
T26S R19E,2019,124.0
T26S R19E,2020,64.7
T26S R19E,2021,210.0
T26S R20E,2014,77.66666666666667
T26S R20E,2015,88.52000000000001
T26S R20E,2016,99.56666666666666
T26S R20E,2017,98.89999999999999
T26S R20E,2018,67.43333333333334
T26S R20E,2019,76.16666666666667
T26S R20E,2020,106.78333333333335
T26S R20E,2021,159.33333333333334
T26S R21E,2014,82.475
T26S R21E,2015,95.675
T26S R21E,2016,120.55
T26S R21E,2017,119.15
T26S R21E,2018,187.54000000000002
T26S R21E,2019,191.35999999999999
T26S R21E,2020,126.95
T26S R21E,2021,236.68
T26S R22E,2014,132.8125
T26S R22E,2015,146.18285714285713
T26S R22E,2016,182.246
T26S R22E,2017,118.6
T26S R22E,2018,180.51428571428573
T26S R22E,2019,183.71428571428572
T26S R22E,2020,189.86666666666667
T26S R22E,2021,218.70000000000002
T26S R23E,2014,268.47499999999997
T26S R23E,2015,307.43
T26S R23E,2016,315.29727272727274
T26S R23E,2017,267.5444444444445
T26S R23E,2018,260.78181818181815
T26S R23E,2019,265.7083333333333
T26S R23E,2020,263.51875
T26S R23E,2021,259.575
T26S R24E,2014,284.2
T26S R24E,2015,255.2133333333333
T26S R24E,2016,283.6251851851852
T26S R24E,2017,230.38709677419354
T26S R24E,2018,224.82954545454547
T26S R24E,2019,244.16590909090908
T26S R24E,2020,241.11176470588236
T26S R24E,2021,257.5783783783784
T26S R25E,2014,290.62105263157895
T26S R25E,2015,292.534375
T26S R25E,2016,307.78409090909093
T26S R25E,2017,308.6741666666667
T26S R25E,2018,278.8908695652174
T26S R25E,2019,259.90000000000003
T26S R25E,2020,283.73275862068965
T26S R25E,2021,309.5052631578948
T26S R26E,2014,438.01111111111106
T26S R26E,2015,436.49939393939394
T26S R26E,2016,449.1682758620689
T26S R26E,2017,446.62193548387097
T26S R26E,2018,457.18551724137933
T26S R26E,2019,449.88375
T26S R26E,2020,442.55692307692306
T26S R26E,2021,442.08076923076925
T26S R27E,2014,588.3533333333332
T26S R27E,2015,599.7642857142857
T26S R27E,2016,578.6800000000001
T26S R27E,2017,622.0333333333334
T26S R27E,2018,592.7428571428571
T26S R27E,2019,584.8125
T26S R27E,2020,617.45
T26S R27E,2021,622.55625
T26S R28E,2014,666.3333333333334
T26S R28E,2015,656.0666666666667
T26S R28E,2016,635.3333333333334
T26S R28E,2017,653.0
T26S R28E,2018,638.594
T26S R28E,2019,641.325
T26S R28E,2020,727.5
T26S R28E,2021,708.6333333333333
T27S R18E,2014,82.6
T27S R18E,2015,59.9
T27S R18E,2016,79.9
T27S R18E,2017,58.4
T27S R18E,2018,70.15
T27S R18E,2019,85.5
T27S R18E,2020,57.35
T27S R18E,2021,128.495
T27S R19E,2014,56.3
T27S R19E,2015,59.9
T27S R19E,2016,57.6
T27S R19E,2017,58.4
T27S R19E,2018,70.15
T27S R19E,2019,124.0
T27S R19E,2020,106.0
T27S R19E,2021,210.0
T27S R20E,2014,49.3
T27S R20E,2015,61.475
T27S R20E,2016,48.3
T27S R20E,2017,46.099999999999994
T27S R20E,2018,67.43333333333334
T27S R20E,2019,76.16666666666667
T27S R20E,2020,134.0
T27S R20E,2021,130.0
T27S R21E,2014,33.68333333333334
T27S R21E,2015,41.15
T27S R21E,2016,30.555
T27S R21E,2017,35.3
T27S R21E,2018,37.5
T27S R21E,2019,35.925
T27S R21E,2020,98.03333333333335
T27S R21E,2021,36.6
T27S R22E,2014,113.66666666666667
T27S R22E,2015,138.60125
T27S R22E,2016,163.41222222222223
T27S R22E,2017,136.02857142857144
T27S R22E,2018,126.05
T27S R22E,2019,142.775
T27S R22E,2020,125.44999999999999
T27S R22E,2021,149.2125
T27S R23E,2014,246.01
T27S R23E,2015,301.2270588235294
T27S R23E,2016,293.65625
T27S R23E,2017,262.28181818181815
T27S R23E,2018,275.47499999999997
T27S R23E,2019,272.75
T27S R23E,2020,263.34615384615387
T27S R23E,2021,279.55
T27S R24E,2014,326.85625
T27S R24E,2015,334.9378125
T27S R24E,2016,346.46
T27S R24E,2017,341.5151515151515
T27S R24E,2018,328.8827586206897
T27S R24E,2019,335.7137931034483
T27S R24E,2020,324.43947368421055
T27S R24E,2021,341.97666666666663
T27S R25E,2014,323.36400000000003
T27S R25E,2015,321.0091304347826
T27S R25E,2016,329.9888235294117
T27S R25E,2017,350.3778947368421
T27S R25E,2018,330.50142857142856
T27S R25E,2019,291.31666666666666
T27S R25E,2020,324.42833333333334
T27S R25E,2021,337.81363636363636
T27S R26E,2014,409.6074074074074
T27S R26E,2015,400.2658823529412
T27S R26E,2016,414.37519999999995
T27S R26E,2017,432.31919999999997
T27S R26E,2018,392.6937037037037
T27S R26E,2019,363.50275862068963
T27S R26E,2020,381.1092
T27S R26E,2021,443.66
T27S R27E,2014,567.8333333333334
T27S R27E,2015,575.9090909090909
T27S R27E,2016,598.1111111111111
T27S R27E,2017,598.1
T27S R27E,2018,577.9636363636364
T27S R27E,2019,612.0111111111112
T27S R27E,2020,620.3166666666667
T27S R27E,2021,626.46
T27S R28E,2014,302.7
T27S R28E,2015,362.23333333333335
T27S R28E,2016,317.2977777777778
T27S R28E,2017,340.21666666666664
T27S R28E,2018,465.385
T27S R28E,2019,444.43333333333334
T27S R28E,2020,395.818
T27S R28E,2021,367.45272727272726
T28S R19E,2014,36.91428571428571
T28S R19E,2015,43.82857142857143
T28S R19E,2016,39.57
